Site,PullDate,ValidTime,Mean,Min,Max,model1,model2,model3,model4,model5,model6,model7,model8,model9,model10,model11,model12,model13,model14,model15,model16,model17,model18,model19,model20,model21,model22,model23,model24,model25,model26,model27,model28,model29,model30,model31,model32,model33,model34,model35,model36,model37,model38,model39,model40,model41,model42,model43,model44,model45,model46,model47,model48,model49,model50
Cranwell,2022-05-20,2022-05-23T15:00:00Z,0.388,0,3.5,0,0.1,0.2,0.1,0.1,0,0.2,0.3,0.1,0.1,0,1.7,0.2,0.1,0.9,0.1,0.1,0,0.8,0,0.1,0.1,0,0.3,0,0.2,1.1,0.1,0.5,0.1,0.3,0.2,0.1,0,1.3,0.2,0,0,0,1.2,0.1,0.4,0.1,2.9,0.2,0.1,1.1,0,0.1,3.5
Cranwell,2022-05-20,2022-05-23T16:00:00Z,0.474,0,4,0,0.1,0.4,0.1,0.2,0,0,0.6,0.7,0.1,0.2,1.2,0.2,0.1,1.9,0.1,0.1,0,0.6,0,0,0.3,0,0.7,0,0.1,0.5,0.1,0.2,0.4,1,0.1,0,0.1,1.2,0.1,0.2,0.7,0,2,0,0.3,0.1,3.7,0.2,0.4,0.4,0,0.3,4
Cranwell,2022-05-20,2022-05-23T17:00:00Z,0.606,0,4.4,0.1,0.1,2,0,1.3,0,0,1.4,0.8,0,1.2,0.6,0,0.1,4.4,0,0.1,0,1.1,0,0.6,0.5,0.3,0.9,0.3,0.1,0.5,0,0.9,0.3,0.9,0,0.1,0.2,1.8,0.5,0.5,2.2,0.5,1.3,0.1,0.1,0,2.7,0.1,0.3,0.4,0,0.2,0.8
Cranwell,2022-05-20,2022-05-23T18:00:00Z,0.78,0,7.8,0.1,0.2,4.2,0,2.7,0,0.1,2.1,0.2,0,1.2,0.3,0,0,7.8,0.5,0.1,0.2,2.1,0,1.1,0.4,0.7,0.8,0.3,0.5,0.3,0,1.6,0,0.3,0,0.1,0.2,1.5,1.3,0.3,2.8,1.6,0.6,0.1,0.1,0,2.1,0,0,0.2,0,0,0.3
Cranwell,2022-05-20,2022-05-23T21:00:00Z,1.38,0,14.5,0,2.3,2.9,1.5,4,0,0.1,6.6,0.7,0.2,1.7,0.1,0,0,14.5,4.9,0,1.4,4.1,0,0.8,0.5,2.4,0.9,0,0.7,0.1,0,4.1,0,2.2,0,0.5,0.1,0.9,0.8,0.1,2.4,4.7,0.1,0.1,0,0.1,1.7,0,0,0.4,0,0.3,0.1
Cranwell,2022-05-20,2022-05-24T00:00:00Z,1.67,0,14.8,0,2.8,0.4,6,2.7,0,0,7.8,0.6,0.2,5.2,0.5,0,0,14.8,7.7,0,1.3,5.8,0,0.3,0.8,2.4,2.3,0.4,2.1,0.1,0,3.9,0,2.3,0,2.1,0,0.7,0,0.1,1.3,7.2,0,0.1,0,0.1,0.6,0,0,0.4,0,0.5,0
Cranwell,2022-05-20,2022-05-24T03:00:00Z,1.198,0,10.5,0,0.7,0,8.9,0.2,0,0,7.8,0,0,4.8,0.7,0,0,7.3,3.8,0,0.1,10.5,0,0,0.5,0.4,2.5,0.4,2.1,0,0,0.6,0,0.3,0,1.6,0,0.3,0.1,0,0.2,4.5,0,0,0,0,0,0,0,0,1.3,0.3,0
Cranwell,2022-05-20,2022-05-24T06:00:00Z,0.89,0,15.3,0,0,0,5.6,0,0,0,6.7,0,0.6,1.1,0.2,0,0,2.5,1.5,0,0,15.3,0,0,0.1,0,1.3,0,0.4,0,0,0,0,0,0,0,0,1.2,0.1,0,0,0.9,0,0,0,0,0,0,0,0.6,6.1,0.3,0
Cranwell,2022-05-20,2022-05-24T09:00:00Z,0.594,0,10.3,0,0.1,0.1,1.4,0.2,0.1,0.1,1.4,0.2,1,0.2,0.1,0.2,0,0.1,1.6,0,0,10.3,0.1,0.1,0.2,0.1,0.7,0,0.2,0,0,0.1,0.2,0.1,0.1,0.1,0,2,0.1,0,0,0.5,0,0.1,0,0.2,0,0.1,0,0.8,5.8,0.9,0.1
Cranwell,2022-05-20,2022-05-24T12:00:00Z,0.6,0,4.1,0.2,0.9,0.2,0.3,0.3,0.4,0.5,0.6,0.4,0.6,0.4,0.4,0.9,1.2,0.6,1.1,0.2,0.4,4.1,1,0.2,0.5,0.5,0.3,0.3,0.3,0.1,0.4,0.8,0.2,0.3,1,0.3,0.4,1.5,0.3,0,0.2,0.9,0.4,0.2,0.3,0.7,0.1,0.1,0.1,0.3,2.9,1,0.7
Cranwell,2022-05-20,2022-05-24T15:00:00Z,0.962,0.1,4.1,0.3,1.5,1,0.9,1.5,0.9,2.3,0.7,1.5,0.2,0.5,1.4,2.2,1.8,0.8,0.9,0.5,0.5,2,1.7,0.2,0.5,0.6,1.5,2.1,0.2,0.3,0.9,1.4,0.2,0.3,1.1,0.2,0.5,0.8,0.3,0.1,0.3,0.7,1.2,0.5,0.5,0.5,0.3,0.2,0.3,0.8,4.1,0.9,3.5
Cranwell,2022-05-20,2022-05-24T18:00:00Z,1.128,0.1,4.9,0.2,0.9,0.9,1.8,2.7,4.6,4.9,0.5,1.5,0.1,0.3,1.2,1.8,1.8,0.2,0.6,2.1,1,0.7,1,0.6,0.3,0.2,1.4,3.1,0.2,0.6,0.8,2.3,0.2,0.8,0.7,0.1,0.8,0.5,0.7,0.1,0.4,1.2,1.3,0.5,0.4,0.3,0.4,0.7,0.2,0.7,2.8,0.6,4.7
Cranwell,2022-05-20,2022-05-24T21:00:00Z,0.738,0,4.1,0.3,0.2,0.2,1,1.3,4.1,3,0.2,0.7,0.1,0,0.1,0.9,1.3,0,0.2,3,1.1,0.3,0.2,0.6,0.1,0,0.1,2.5,0.2,0.4,0.3,1.6,0,0.8,0.9,0.1,1.4,1.8,0.6,0,0.3,0.9,0.7,0.2,0.2,0.3,0.5,0.6,0.1,0,0.6,0.1,2.8
Cranwell,2022-05-20,2022-05-25T00:00:00Z,0.234,0,2,0.2,0,0.2,0,0,0.1,0,0,0.5,0,0.1,0,0.6,0.1,0,0,1.2,0.3,0.1,0,0.1,0,0,0.2,1.4,0,0,0,0,0,0.1,1.4,0,0.7,2,0.3,0,0,0.1,0.2,0.1,0,0,0.4,0.1,0.1,0,0,0.1,1
Cranwell,2022-05-20,2022-05-25T03:00:00Z,0.198,0,2.4,0,0.8,0,0,0,0.1,0,0,0,0,2.4,0.2,0,0.4,0.099999999999994,0,0,0.1,0,0,0,0.1,0,1.3,0.2,0.5,0,0.2,0,0,0,1.3,0,0,0.6,0.3,0,0,0.1,0,0.3,0.6,0,0.3,0,0,0,0,0,0
Cranwell,2022-05-20,2022-05-25T06:00:00Z,0.452,0,3.9,0,0.9,0,0,0.1,1.2,0,0,0,0,3,0.2,0,3.9,1.5,0,0,0,1.2,0,1.3,0.2,0,1.3,0,2.6,0,1.6,0,0.1,0,0.3,0,0,0.1,0,0,0,0,0,0.5,1.3,0,1,0.3,0,0,0,0,0
Cranwell,2022-05-20,2022-05-25T09:00:00Z,0.51,0,3.7,0,0.1,0,0.1,0.3,1.2,0.1,0.1,0,0,0.8,0,0.2,3.7,1.6,0,0.6,0,1.7,0.1,2.6,0.4,0.3,0.3,0.1,2.6,0.1,1.6,0,0.4,0.1,0.1,0,0.2,0.1,0,0.1,0,0,0.2,0.4,0.7,0.9,0.9,2.5,0,0.1,0.1,0,0.1
Cranwell,2022-05-20,2022-05-25T12:00:00Z,0.612,0,4.9,0,0.1,0.3,0.4,0.3,0.3,0.2,0.7,0.2,0,0.5,0.6,0.8,0.7,1.2,0.1,2,0,0.8,0.1,4.2,1.2,0.4,0.2,0.3,0.9,0.2,0.4,0.2,0.5,0.3,0.1,0.2,1,0.3,0,0.4,0,0,0.6,0.4,0.3,4.9,0.2,3.5,0,0.1,0.2,0,0.3
Cranwell,2022-05-20,2022-05-25T15:00:00Z,0.874,0,5.3,0.2,0.2,4.1,0.3,0.5,0.7,0.3,2.1,0.3,0,0.5,0.8,1,2,1.1,0.2,2.5,0.1,1,0,3.9,1.1,0.5,0.2,3.7,0.5,0.1,0.2,0.3,0.6,0.2,0,0.3,2,0.5,0,0.4,0,0,0.6,0.2,0.3,5.3,0.1,2.7,0.1,0,0.6,0,1.4
Cranwell,2022-05-20,2022-05-25T18:00:00Z,0.634,0,4.9,0.2,0.1,4.9,0,0.9,0.6,0.3,2.2,0.1,0,0.1,0.2,0.7,1.7,0.1,0.4,1.2,0.1,0.8,0,1,0.2,0.4,0.2,4.5,0.4,0.1,0.1,0.1,0.4,0,0,0.1,3.2,0.3,0,0.1,0,0,0.2,0.1,0,2,0,1.5,0.1,0,0.8,0,1.3
Cranwell,2022-05-20,2022-05-25T21:00:00Z,0.258,0,3.3,0,0,1.2,0,1.8,0.1,0.1,0.7,0.1,0,0,0,0.3,0.2,0,0.3,0.1,0,0.1,0,0,0,0,0.1,1.6,0.6,0.1,0.1,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,1.2,0,0.1,0,0,0.3,0,0.5
Cranwell,2022-05-20,2022-05-26T00:00:00Z,0.116,-0.1,1.4,0,0,0.1,0,1.4,0,0.4,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.6,0.3,0,0,0,0,0.1,0,0.1,1.3,0,0,0,0,0,0,-0.1,0,0.9,0,0,0,0,0,0,0.5
Cranwell,2022-05-20,2022-05-26T06:00:00Z,0.092,0,1.6,0,0,0,0,0.1,1.1,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.6,0.1,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.1
Cranwell,2022-05-20,2022-05-26T12:00:00Z,0.306,0,5.3,0,0.1,0.099999999999998,0.3,0.1,5.3,1.5,0.099999999999998,0.4,0,0.1,0,0.3,0.2,0,0.5,0,0,1,0,0,0,0,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0,2.7,0,0.1,0.1,0.1,0,0,0,0,0.2,0,0.1,0,0.4,0,0,0,0.1,0.5
Cranwell,2022-05-20,2022-05-26T18:00:00Z,0.418,0,7.8,0,0.1,0.099999999999998,0.4,0.2,7.8,1.5,0.2,0.6,0,0.2,0,0.4,0.3,0,0.6,0.1,0,2.4,0,0,0.3,0,0.2,0.2,0.3,0.2,0.1,1,0.1,0.2,1.1,0.5,0.1,0.1,0.1,0,0,0,0,0.3,0,0.1,0,0.4,0,0,0,0.1,0.6
Cranwell,2022-05-20,2022-05-27T00:00:00Z,0.244,0,3.6,0,0,0,0.1,0.1,3.6,0.6,0.1,0.2,0,0.1,0,0.6,0.1,0,0.099999999999998,0.1,0,1.4,0,0,0.6,0,0.1,0,0.2,0,0.1,2.2,0,1.1,0.1,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1
Cranwell,2022-05-20,2022-05-27T06:00:00Z,0.152,0,1.9,0,0,0.1,0,0,0,0,0.099999999999998,0,0,0,0,1.9,0,0,0,0.1,0,0,0,0,0.4,0,1.4,0,0.2,0,1,1.4,0,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cranwell,2022-05-20,2022-05-27T12:00:00Z,0.294,0,2.8,0,0,0.1,0,0.1,1.3,0.1,0.5,0,0,0,0,2.2,0,0.2,0.1,0.5,0.1,0,0,0,0,0,1.6,0,2.8,0,1.4,0,0,0,0,0.1,0,0,0,0,0,0.1,2.3,0,0,0.2,0,0.1,0,0,0,0,0.9
Cranwell,2022-05-20,2022-05-27T18:00:00Z,0.496,0,9.6,0,0,0,0,0.2,3.4,0.2,0.5,0,0,0,0,0.8,0,0.7,0.2,0.6,0.2,0,0.5,0,0,0,0.2,0,9.6,0,0.7,0,0,0,0,0.2,0,0,0,0,0,0.1,2.4,0,0,0.8,0,0.3,0.1,0,0,0,3.1
Cranwell,2022-05-20,2022-05-28T00:00:00Z,0.426,0,7.8,0.5,0,0,1.8,0.1,2.1,0.1,0.099999999999998,0,0,0,0.1,0,0,0.5,0.099999999999998,0.2,0.1,0.1,0.5,0,0.1,0,0,0,7.8,0,0.2,0,0,0,0,0.1,0,0,0,0,0,0,1.5,0,0,0.6,0,0.3,0.3,0,0,0,4.1
Cranwell,2022-05-20,2022-05-28T06:00:00Z,0.264,0,4.6,1.1,0,0,2.1,0,0,0,0,0.1,0,0,0.1,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.1,0,0,0,0,0,4.6,0,0,0,0,0.1,0.2,0,0,0,3.6
Cranwell,2022-05-20,2022-05-28T12:00:00Z,0.45,0,9.5,0.6,0.1,0,1.1,0,0,0.2,0.2,0.7,2.4,0,0,0.7,0,0.5,0,0,0.1,0.2,0.1,0,0.1,0.4,0.1,0.2,0.1,0,0.2,0.1,0,0.3,0,0,0.5,0.1,0,0.2,0,0.1,3.3,0,0.1,0,0.1,0.1,0,0,0.1,0,9.5
Cranwell,2022-05-20,2022-05-28T18:00:00Z,0.548,0,12.1,0,0.2,0,1,0.1,0,0.6,0.8,0.6,2.8,0,0,2.4,0,0.7,0.3,0,0.2,0.1,0.1,0,0.1,0.6,0.5,0.3,0.2,0,0.4,0.4,0,0.7,0,0,0.4,0.1,0,0.2,0,0.2,0.1,0,0.1,0,0.2,0.1,0,0,0.8,0,12.1
Cranwell,2022-05-20,2022-05-29T00:00:00Z,0.268,0,4.4,0,0.1,0,0.2,0.1,0,0.5,0.6,0,0.4,0,0,2.1,0.2,0.7,0.3,0,0.1,0,0,0,0,0.2,0.5,0.1,0.099999999999998,0,0.4,0.4,0,0.4,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0.7,0,0,0.7,0,4.4
Cranwell,2022-05-20,2022-05-29T06:00:00Z,0.238,0,2.1,1.8,0,0,0,0,0,0.2,0,0,0.5,0,1.4,0.4,2.1,0.3,0,0,0,1.1,0,0,0,0,0.2,0,0,0,0.2,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0.8,0,0.1
Cranwell,2022-05-20,2022-05-29T12:00:00Z,0.504,0,5.2,4.1,0,0,0.2,0,0,0.1,0.3,0.2,3.6,0,1.8,0,2,0.1,0.4,0.1,0,1.5,0.1,0.1,0,0,0.2,0.8,0.3,0,0,0.2,0,5.2,0,0,0.1,0,0,0.4,0.2,0,0,0,0.1,0.1,0,1.6,0,0,1,0,0.4
Cranwell,2022-05-20,2022-05-29T18:00:00Z,0.688,0,6.1,3.4,0.6,0,0.4,0,0,0.4,0.4,0.3,6.1,0,4,0,0.1,0.3,3.6,0.2,0,0.5,0.6,0.1,0,0,0.1,0.8,3.6,0,0,0.099999999999998,0,4.5,0.7,0,0.2,0,0,0.5,0.2,0,0,0,0.1,0.1,0,0.7,0,0.1,0.2,0,1.5
Cranwell,2022-05-20,2022-05-30T00:00:00Z,0.578,0,4.1,1.2,0.9,0,0.2,0,0.6,2.9,0.1,0.1,3.1,0,4.1,0,0,0.2,3.3,0.1,0,0.099999999999994,0.8,0,0,0,0,0,3.4,0,0.1,0,0,0.3,1,0,0.1,0,0,0.1,0,0.2,0,0,0,0.5,0,0,0,0.9,1,0.6,3
