Site,PullDate,ValidTime,Mean,Min,Max,model1,model2,model3,model4,model5,model6,model7,model8,model9,model10,model11,model12,model13,model14,model15,model16,model17,model18,model19,model20,model21,model22,model23,model24,model25,model26,model27,model28,model29,model30,model31,model32,model33,model34,model35,model36,model37,model38,model39,model40,model41,model42,model43,model44,model45,model46,model47,model48,model49,model50
Cranwell,2022-05-26,2022-05-28T12:00:00Z,18257366.545455,0,26541581.818182,0,0,0,0,0,0,0,0,0,21646972.727273,20636436.363636,21548490.909091,22394472.727273,22984527.272727,24171118.181818,22616109.090909,21661190.909091,22831472.727273,21840800,20179572.727273,20740145.454545,21720781.818182,21376409.090909,21716600,24005518.181818,20864345.454545,20198181.818182,24369754.545455,22097563.636364,20720909.090909,21776609.090909,20994190.909091,21329154.545455,22893572.727273,22143563.636364,20773181.818182,22538327.272727,22151718.181818,21389581.818182,21095181.818182,20632463.636364,21947854.545455,22002218.181818,26428881.818182,26541581.818182,25163045.454545,18911227.272727,26203900,22184127.272727,25446572.727273
Cranwell,2022-05-26,2022-05-28T18:00:00Z,15423783.272727,0,22731527.272727,0,0,0,0,0,0,0,0,0,20277845.454545,19696781.818182,19542890.909091,19612936.363636,18525663.636364,16924027.272727,18431154.545455,17588727.272727,17623645.454545,19893954.545455,17947945.454545,16909390.909091,17283663.636364,19966300,18421327.272727,22028981.818182,18139681.818182,18773227.272727,22521809.090909,18535072.727273,17757672.727273,18247781.818182,20564718.181818,16258072.727273,19521354.545455,21934263.636364,16152063.636364,18338318.181818,16463609.090909,19473263.636364,20938363.636364,19338818.181818,17037354.545455,17848418.181818,20791790.909091,22731527.272727,20847827.272727,16841645.454545,14820363.636364,17785690.909091,18851218.181818
Cranwell,2022-05-26,2022-05-29T00:00:00Z,1023420.5454545,0,1559400,0,0,0,0,0,0,0,0,0,1468863.6363636,1421818.1818182,1217327.2727273,1517581.8181818,1481200,1165890.9090909,871909.09090909,1276290.9090909,662818.18181818,1109854.5454545,948645.45454545,1144354.5454545,1291763.6363636,1208754.5454545,1224436.3636364,1499390.9090909,1136827.2727273,1404254.5454545,1559400,1366827.2727273,1008236.3636364,1267300,1134736.3636364,1037090.9090909,1350727.2727273,1469700,925854.54545455,1312672.7272727,1306190.9090909,1415545.4545455,1357418.1818182,1406554.5454545,1210636.3636364,1233218.1818182,1429972.7272727,1394636.3636364,1332954.5454545,1100654.5454545,976663.63636364,1253918.1818182,1268136.3636364
Cranwell,2022-05-26,2022-05-29T06:00:00Z,558590.54545455,0,1422654.5454545,0,0,0,0,0,0,0,0,0,315309.09090909,350227.27272727,671181.81818182,908918.18181818,967881.81818182,814618.18181818,551163.63636364,343118.18181818,1422654.5454545,388072.72727273,1086436.3636364,253209.09090909,726800,790154.54545455,516454.54545455,361936.36363636,253000,883827.27272727,532554.54545455,625600,611172.72727273,932963.63636364,274118.18181818,776563.63636364,1420563.6363636,752727.27272727,214318.18181818,259690.90909091,945718.18181818,1209381.8181818,607200,740181.81818182,319281.81818182,1216281.8181818,245263.63636364,271400,826745.45454545,962654.54545455,609500,1349472.7272727,621209.09090909
Cranwell,2022-05-26,2022-05-29T12:00:00Z,12174079.818182,0,20804127.272727,0,0,0,0,0,0,0,0,0,15905336.363636,11490172.727273,20804127.272727,10006881.818182,14097536.363636,19794427.272727,14612945.454545,16703645.454545,16516300,12364381.818182,17775027.272727,15744127.272727,20078790.909091,14773318.181818,13491590.909091,15095109.090909,15565354.545455,13295045.454545,13877363.636364,14502963.636364,16573590.909091,18846618.181818,10461654.545455,13475909.090909,19284454.545455,15810200,11691736.363636,10932736.363636,12191672.727273,12292454.545455,12535627.272727,11323109.090909,11278990.909091,20115800,15826090.909091,12349745.454545,14066590.909091,19976336.363636,13508527.272727,14393818.181818,15273881.818182
Cranwell,2022-05-26,2022-05-29T18:00:00Z,12173302,0,21989672.727273,0,0,0,0,0,0,0,0,0,16364918.181818,15956563.636364,16216881.818182,14094190.909091,11676054.545455,16727690.909091,17109909.090909,17517009.090909,14552727.272727,10848263.636364,14172600,15890281.818182,16949118.181818,18525245.454545,16862345.454545,14625700,15384490.909091,13153072.727273,12342009.090909,15837381.818182,16280445.454545,16915872.727273,16348609.090909,13916463.636364,14063872.727273,12358736.363636,13581290.909091,9432927.2727273,14543945.454545,8653227.2727273,17273209.090909,9718127.2727273,21989672.727273,14849845.454545,14962127.272727,19357009.090909,12217600,21306990.909091,12339500,9312490.9090909,14436681.818182
Cranwell,2022-05-26,2022-05-30T00:00:00Z,700153.45454545,0,1254754.5454545,0,0,0,0,0,0,0,0,0,783045.45454545,475263.63636364,580018.18181818,655081.81818182,600300,1254754.5454545,1111945.4545455,1176972.7272727,1000918.1818182,639818.18181818,655500,935890.90909091,989209.09090909,1029981.8181818,732236.36363636,632290.90909091,1248272.7272727,1026218.1818182,604900,1237400,1098981.8181818,603645.45454545,813154.54545455,572909.09090909,1205827.2727273,635845.45454545,614518.18181818,738300,1123236.3636364,523772.72727273,906200,670763.63636364,987536.36363636,1230918.1818182,974363.63636364,1004681.8181818,733072.72727273,1080163.6363636,400827.27272727,849536.36363636,869400
Cranwell,2022-05-26,2022-05-30T06:00:00Z,720732.18181818,0,1468445.4545455,0,0,0,0,0,0,0,0,0,755027.27272727,615981.81818182,895327.27272727,1335881.8181818,826327.27272727,604272.72727273,1107972.7272727,701918.18181818,743736.36363636,1122400,1344245.4545455,737672.72727273,894490.90909091,773636.36363636,701290.90909091,1154600,815245.45454545,700036.36363636,256763.63636364,1056954.5454545,1459036.3636364,990463.63636364,949690.90909091,285827.27272727,952200,818172.72727273,686236.36363636,1032700,1377490.9090909,324509.09090909,447872.72727273,801027.27272727,1450672.7272727,412536.36363636,1406763.6363636,611800,466063.63636364,1327518.1818182,619536.36363636,1468445.4545455,1004263.6363636
Cranwell,2022-05-26,2022-05-30T12:00:00Z,12257758,0,22745536.363636,0,0,0,0,0,0,0,0,0,12844872.727273,15370481.818182,17496727.272727,15028827.272727,15901572.727273,15436136.363636,12398463.636364,12665263.636364,12649372.727273,20467490.909091,16976090.909091,15782390.909091,12605672.727273,15876900,20652536.363636,14055300,14520945.454545,15135881.818182,7394081.8181818,16833072.727273,19983445.454545,13596972.727273,17461181.818182,6948090.9090909,14361409.090909,9079772.7272727,19549163.636364,20154272.727273,17296836.363636,7188754.5454545,8500800,16228590.909091,19237827.272727,14050281.818182,15379890.909091,19394436.363636,6127409.0909091,22745536.363636,13439527.272727,18528172.727273,13543445.454545
Cranwell,2022-05-26,2022-05-30T18:00:00Z,10631762.545455,0,20724881.818182,0,0,0,0,0,0,0,0,0,12827727.272727,13969154.545455,13995290.909091,8211209.0909091,14294918.181818,18322218.181818,11156881.818182,12124554.545455,10786790.909091,11032472.727273,13553481.818182,18707363.636364,10917472.727273,12308972.727273,19028109.090909,18103509.090909,13900154.545455,10078600,9915927.2727273,10770063.636364,12286181.818182,9986390.9090909,13383700,6292800,12950045.454545,8721809.0909091,15524790.909091,15914327.272727,11643436.363636,6330227.2727273,20724881.818182,14645354.545455,16272709.090909,14896054.545455,13026990.909091,15855781.818182,5830918.1818182,15383027.272727,12928927.272727,13509781.818182,11475118.181818
Cranwell,2022-05-26,2022-05-31T00:00:00Z,759978.54545455,0,1354909.0909091,0,0,0,0,0,0,0,0,0,1120727.2727273,977918.18181818,950527.27272727,1085390.9090909,1233427.2727273,600090.90909091,824445.45454545,856645.45454545,619536.36363636,1142054.5454545,995900,776981.81818182,512063.63636364,1157109.0909091,1105254.5454545,1129300,1181363.6363636,1130136.3636364,1099818.1818182,792245.45454545,562036.36363636,719690.90909091,829254.54545455,735372.72727273,890727.27272727,732027.27272727,1125536.3636364,1235727.2727273,1231127.2727273,267009.09090909,777609.09090909,1076190.9090909,920418.18181818,1298454.5454545,1144145.4545455,1032072.7272727,555136.36363636,863754.54545455,1000290.9090909,356500,1354909.0909091
Cranwell,2022-05-26,2022-05-31T06:00:00Z,1080364.3636364,0,1625681.8181818,0,0,0,0,0,0,0,0,0,1551454.5454545,1620663.6363636,1560863.6363636,1229663.6363636,1118427.2727273,1592854.5454545,450800,1457572.7272727,830718.18181818,1580727.2727273,1378536.3636364,1494372.7272727,1451718.1818182,1367036.3636364,1391081.8181818,1365363.6363636,1219000,811900,1396936.3636364,1057163.6363636,1167145.4545455,1389618.1818182,1337136.3636364,1362436.3636364,1135572.7272727,1020990.9090909,1625681.8181818,1546645.4545455,1619200,1543509.0909091,1104209.0909091,1432272.7272727,1304309.0909091,1475345.4545455,1191818.1818182,1625263.6363636,1320409.0909091,1425581.8181818,885081.81818182,1080581.8181818,1498554.5454545
Cranwell,2022-05-26,2022-05-31T12:00:00Z,17123533.454545,0,27036500,0,0,0,0,0,0,0,0,0,18923981.818182,23757745.454545,24429763.636364,19260827.272727,21897463.636364,22135827.272727,22633254.545455,22072890.909091,22607327.272727,22147327.272727,18333300,20603190.909091,21860663.636364,27036500,20147790.909091,22034000,18380345.454545,15810409.090909,18080718.181818,22362272.727273,15217009.090909,19220472.727273,16156245.454545,22864300,20884418.181818,24083090.909091,23038890.909091,15120618.181818,24726463.636364,14317918.181818,18181081.818182,23246100,19516545.454545,23858945.454545,22199181.818182,26587372.727273,17547745.454545,25578090.909091,17898600,18862509.090909,22555472.727273
Cranwell,2022-05-26,2022-05-31T18:00:00Z,12336476.545455,0,22425836.363636,0,0,0,0,0,0,0,0,0,16825545.454545,17860754.545455,16010090.909091,12929345.454545,21860663.636364,13559545.454545,10384081.818182,19029781.818182,17312309.090909,22425836.363636,6607690.9090909,18748554.545455,14335272.727273,15232272.727273,13473818.181818,13444545.454545,14157963.636364,12454709.090909,11400263.636364,21741272.727273,7636627.2727273,12730918.181818,10889245.454545,20834027.272727,13756090.909091,16555609.090909,13494936.363636,14681318.181818,14414727.272727,10640636.363636,14303909.090909,16044172.727273,11144545.454545,17066000,12660454.545455,21321000,17805554.545455,15522909.090909,11915463.636364,15593790.909091,18017572.727273
Cranwell,2022-05-26,2022-06-01T00:00:00Z,846885.09090909,0,1465727.2727273,0,0,0,0,0,0,0,0,0,897000,1235727.2727273,1183454.5454545,1045454.5454545,1156272.7272727,1020363.6363636,213272.72727273,1357000,568727.27272727,1055909.0909091,313636.36363636,1365363.6363636,1465727.2727273,1185545.4545455,1118636.3636364,719272.72727273,917909.09090909,1401745.4545455,1164636.3636364,1166727.2727273,871909.09090909,667000,1039181.8181818,1187636.3636364,1265000,1214190.9090909,905363.63636364,1168609.0909091,915818.18181818,995900,1256636.3636364,1041272.7272727,242545.45454545,1166727.2727273,627272.72727273,1392545.4545455,1185545.4545455,1359090.9090909,956172.72727273,1181363.6363636,1152090.9090909
Cranwell,2022-05-26,2022-06-01T06:00:00Z,974058.36363636,0,1672727.2727273,0,0,0,0,0,0,0,0,0,1273363.6363636,1656000,1415545.4545455,1350727.2727273,1559818.1818182,207000,1147909.0909091,581272.72727273,612636.36363636,1593272.7272727,1528454.5454545,1265000,1557727.2727273,1522181.8181818,466272.72727273,1453181.8181818,211181.81818182,354618.18181818,1612090.9090909,1628818.1818182,1549363.6363636,1070545.4545455,1474090.9090909,1434363.6363636,1455272.7272727,1552290.9090909,1449000,1600800,581272.72727273,1073472.7272727,1545181.8181818,497636.36363636,1308909.0909091,370090.90909091,857272.72727273,1672727.2727273,1461545.4545455,1183454.5454545,336009.09090909,1603727.2727273,1628818.1818182
Cranwell,2022-05-26,2022-06-01T12:00:00Z,16548148.727273,0,27401363.636364,0,0,0,0,0,0,0,0,0,21298000,24735454.545455,21218545.454545,20520181.818182,22358090.909091,8917727.2727273,23002090.909091,9802181.8181818,13429909.090909,23880272.727273,24607909.090909,22481454.545455,24664363.636364,24244090.909091,17195636.363636,20923727.272727,14864272.727273,16988845.454545,24246181.818182,20863090.909091,15625363.636364,13505181.818182,24417636.363636,24399654.545455,24045454.545455,26882400,16986545.454545,20752063.636364,18770090.909091,18731409.090909,25047000,22483545.454545,22364363.636364,20344545.454545,8551818.1818182,27401363.636364,23033454.545455,22326727.272727,10914336.363636,19064909.090909,21517545.454545
Cranwell,2022-05-26,2022-06-01T18:00:00Z,14016216.727273,0,24814909.090909,0,0,0,0,0,0,0,0,0,12877909.090909,15897181.818182,13325363.636364,18617454.545455,12704363.636364,18069636.363636,20610090.909091,5172909.0909091,15704818.181818,18759636.363636,16104181.818182,20047636.363636,19085818.181818,17532272.727273,22011000,16150181.818182,23499727.272727,17965090.909091,17383818.181818,22061181.818182,9622363.6363636,18667636.363636,18841181.818182,19031454.545455,19081636.363636,19474727.272727,14709545.454545,15324272.727273,19098363.636364,15325109.090909,17475818.181818,22418727.272727,11748818.181818,20608000,24814909.090909,20139636.363636,15159090.909091,9714363.6363636,13331636.363636,15253181.818182,17390090.909091
Cranwell,2022-05-26,2022-06-02T00:00:00Z,904694.54545455,0,1528454.5454545,0,0,0,0,0,0,0,0,0,1208545.4545455,796636.36363636,1070545.4545455,1273363.6363636,721363.63636364,1158363.6363636,564545.45454545,556181.81818182,1392545.4545455,1436454.5454545,606363.63636364,1415545.4545455,1244090.9090909,1336090.9090909,1528454.5454545,851000,920000,1250363.6363636,1338181.8181818,1396727.2727273,464181.81818182,1524272.7272727,928363.63636364,648181.81818182,1350727.2727273,1145818.1818182,1327727.2727273,1070545.4545455,1158363.6363636,1060090.9090909,920000,1311000,1028727.2727273,1265000,1515909.0909091,1258727.2727273,1124909.0909091,1206454.5454545,811272.72727273,1104000,945090.90909091
Cranwell,2022-05-26,2022-06-02T06:00:00Z,1059212.7272727,0,1693636.3636364,0,0,0,0,0,0,0,0,0,1662272.7272727,930454.54545455,1545181.8181818,1618363.6363636,1162545.4545455,1344454.5454545,1645545.4545455,1668545.4545455,1647636.3636364,1628818.1818182,646090.90909091,924181.81818182,1551454.5454545,1612090.9090909,1434363.6363636,696272.72727273,330363.63636364,1426000,1480363.6363636,1170909.0909091,1436454.5454545,1269181.8181818,1693636.3636364,756909.09090909,1480363.6363636,1633000,1446909.0909091,1591181.8181818,1005727.2727273,1649727.2727273,652363.63636364,1250363.6363636,1656000,1405090.9090909,1037090.9090909,920000,1626727.2727273,1459454.5454545,915818.18181818,1384181.8181818,564545.45454545
Cranwell,2022-05-26,2022-06-02T12:00:00Z,16943681.818182,0,28549272.727273,0,0,0,0,0,0,0,0,0,19315818.181818,7247090.9090909,21638818.181818,22724000,21498727.272727,24160454.545455,16327909.090909,22046545.454545,21492454.545455,24323545.454545,24035000,12911363.636364,21705727.272727,20467909.090909,11169636.363636,9258545.4545455,19428727.272727,27037545.454545,26619363.636364,21534272.727273,24607909.090909,22876636.363636,28549272.727273,19815545.454545,17841727.272727,21258272.727273,19886636.363636,27577000,22542090.909091,25051181.818182,8800636.3636364,25055363.636364,27071000,20710454.545455,19654545.454545,17471636.363636,26807545.454545,19596000,16028909.090909,27476636.363636,13561636.363636
Cranwell,2022-05-26,2022-06-02T18:00:00Z,14861052.727273,0,28152000,0,0,0,0,0,0,0,0,0,13595090.909091,14153363.636364,12277818.181818,17454909.090909,16158545.454545,15355636.363636,6887454.5454545,23890727.272727,14979272.727273,21028272.727273,20313181.818182,17494636.363636,11717454.545455,15276181.818182,19487272.727273,15502000,24643454.545455,22763727.272727,16990727.272727,21289636.363636,17262545.454545,18730363.636364,21743363.636364,19280272.727273,15629545.454545,18548454.545455,8896818.1818182,19838545.454545,20748090.909091,19792545.454545,18918545.454545,18916454.545455,22977000,11999727.272727,20298545.454545,23106636.363636,20585000,19506090.909091,18155363.636364,28152000,18707363.636364
Cranwell,2022-05-26,2022-06-03T00:00:00Z,946721.81818182,0,1643454.5454545,0,0,0,0,0,0,0,0,0,959727.27272727,832181.81818182,982727.27272727,792454.54545455,930454.54545455,920000,342909.09090909,1582818.1818182,1256636.3636364,1308909.0909091,1503363.6363636,443272.72727273,1411363.6363636,892818.18181818,1342363.6363636,1007818.1818182,1643454.5454545,1434363.6363636,1173000,1400909.0909091,1520090.9090909,1329818.1818182,1313090.9090909,1141636.3636364,1340272.7272727,1463636.3636364,501818.18181818,746454.54545455,1189727.2727273,1576545.4545455,1037090.9090909,497636.36363636,1482454.5454545,1198090.9090909,1344454.5454545,993181.81818182,1440636.3636364,938818.18181818,1348636.3636364,1610000,1160454.5454545
Cranwell,2022-05-26,2022-06-03T06:00:00Z,1013505.4545455,0,1712454.5454545,0,0,0,0,0,0,0,0,0,1313090.9090909,1687363.6363636,326181.81818182,1534727.2727273,1087272.7272727,1003636.3636364,1664363.6363636,1712454.5454545,1639272.7272727,1618363.6363636,729727.27272727,1409272.7272727,1413454.5454545,999454.54545455,1459454.5454545,1649727.2727273,1078909.0909091,395181.81818182,765272.72727273,173545.45454545,1551454.5454545,1365363.6363636,1223181.8181818,1210636.3636364,1292181.8181818,1463636.3636364,832181.81818182,1495000,577090.90909091,1693636.3636364,922090.90909091,1626727.2727273,775727.27272727,959727.27272727,1676909.0909091,1641363.6363636,1160454.5454545,1662272.7272727,1681090.9090909,811272.72727273,1392545.4545455
Cranwell,2022-05-26,2022-06-03T12:00:00Z,17144994.545455,0,28833636.363636,0,0,0,0,0,0,0,0,0,18253636.363636,27426454.545455,13766545.454545,26780363.636364,23679545.454545,16355090.909091,28833636.363636,28511636.363636,23472545.454545,23181909.090909,17151727.272727,23568727.272727,22793000,12629090.909091,23098272.727273,25256090.909091,19366000,8961636.3636364,24281727.272727,6379363.6363636,25797636.363636,25042818.181818,17820818.181818,17680727.272727,19696363.636364,27131636.363636,14105272.727273,22197090.909091,9597272.7272727,23092000,19504000,24591181.818182,24319363.636364,13264727.272727,24074727.272727,21465272.727273,19890818.181818,25013545.454545,24595363.636364,19246818.181818,25375272.727273
Cranwell,2022-05-26,2022-06-03T18:00:00Z,15211823.636364,0,26575454.545455,0,0,0,0,0,0,0,0,0,12290363.636364,19543727.272727,18333090.909091,18912272.727273,17546909.090909,21057545.454545,22943545.454545,15466454.545455,20649818.181818,14954181.818182,20260909.090909,25481909.090909,10644818.181818,17904454.545455,22013090.909091,24729181.818182,15888818.181818,10692909.090909,19890818.181818,18519181.818182,20672818.181818,24423909.090909,6605181.8181818,16986545.454545,15466454.545455,23309454.545455,19175727.272727,17707909.090909,11376636.363636,26575454.545455,16507727.272727,21260363.636364,22606909.090909,13375545.454545,24702000,15163272.727273,22282818.181818,17555272.727273,16886181.818182,15640000,24587000
Cranwell,2022-05-26,2022-06-04T00:00:00Z,970474.54545455,0,1651818.1818182,0,0,0,0,0,0,0,0,0,1062181.8181818,800818.18181818,957636.36363636,1189727.2727273,1426000,1572363.6363636,1651818.1818182,604272.72727273,1208545.4545455,522727.27272727,1055909.0909091,1390454.5454545,1570272.7272727,765272.72727273,1147909.0909091,1306818.1818182,1246181.8181818,1143727.2727273,1526363.6363636,997363.63636364,1250363.6363636,1242000,336636.36363636,1181363.6363636,1434363.6363636,1359090.9090909,1306818.1818182,1202272.7272727,1191818.1818182,1551454.5454545,1030818.1818182,1122818.1818182,1559818.1818182,391000,1541000,1200181.8181818,1637181.8181818,920000,1428090.9090909,903272.72727273,1587000
Cranwell,2022-05-26,2022-06-04T06:00:00Z,1020614.5454545,0,1741727.2727273,0,0,0,0,0,0,0,0,0,936727.27272727,1210636.3636364,1093545.4545455,600090.90909091,1689454.5454545,1664363.6363636,901181.81818182,1741727.2727273,1007818.1818182,575000,1572363.6363636,1035000,616818.18181818,422363.63636364,1591181.8181818,1681090.9090909,1553545.4545455,1595363.6363636,1570272.7272727,1455272.7272727,1509636.3636364,1302636.3636364,426545.45454545,1175090.9090909,1670636.3636364,1645545.4545455,1662272.7272727,1237818.1818182,1681090.9090909,1087272.7272727,1323545.4545455,786181.81818182,1658090.9090909,1104000,1432272.7272727,1016181.8181818,1239909.0909091,286454.54545455,1570272.7272727,1068454.5454545,1633000
Cranwell,2022-05-26,2022-06-04T12:00:00Z,16333470.909091,0,27913636.363636,0,0,0,0,0,0,0,0,0,17164272.727273,25906363.636364,17233272.727273,14659363.636364,27426454.545455,22642454.545455,22397818.181818,23694181.818182,24369545.454545,14768090.909091,27219454.545455,5467727.2727273,12449272.727273,10048909.090909,23930454.545455,22282818.181818,20898636.363636,20461636.363636,24741727.272727,26519000,19957727.272727,25799727.272727,9818909.0909091,18561000,20488818.181818,18140727.272727,23177727.272727,13015909.090909,24292181.818182,22836909.090909,26577545.454545,12259000,18837000,19978636.363636,23911636.363636,13977727.272727,17927454.545455,17774818.181818,18318454.545455,18826545.454545,27913636.363636
Cranwell,2022-05-26,2022-06-04T18:00:00Z,14841690.909091,0,27382545.454545,0,0,0,0,0,0,0,0,0,15612818.181818,22274454.545455,13933818.181818,7280545.4545455,19008454.545455,9852363.6363636,12581000,20256727.272727,19219636.363636,13762363.636364,25090909.090909,15675545.454545,16614363.636364,12060363.636364,16127181.818182,19340909.090909,17981818.181818,13733090.909091,17362909.090909,20631000,15351454.545455,23549909.090909,10651090.909091,15665090.909091,21565636.363636,15125636.363636,21235272.727273,22684272.727273,23805000,26523181.818182,26207454.545455,14738818.181818,15510363.636364,15027363.636364,21287545.454545,16566272.727273,22537909.090909,26038090.909091,16399000,15832363.636364,27382545.454545
Cranwell,2022-05-26,2022-06-05T00:00:00Z,961107.27272727,0,1697818.1818182,0,0,0,0,0,0,0,0,0,1467818.1818182,1469909.0909091,980636.36363636,756909.09090909,1053818.1818182,324090.90909091,541545.45454545,1436454.5454545,917909.09090909,978545.45454545,1647636.3636364,1499181.8181818,955545.45454545,648181.81818182,1386272.7272727,1206454.5454545,1574454.5454545,1081000,1398818.1818182,924181.81818182,1377909.0909091,1697818.1818182,846818.18181818,652363.63636364,1484545.4545455,1166727.2727273,974363.63636364,1336090.9090909,978545.45454545,1346545.4545455,1419727.2727273,1104000,1127000,763181.81818182,1635090.9090909,1137454.5454545,1419727.2727273,1467818.1818182,1030818.1818182,1196000,1643454.5454545
Cranwell,2022-05-26,2022-06-05T06:00:00Z,960940,0,1771000,0,0,0,0,0,0,0,0,0,1055909.0909091,1641363.6363636,1474090.9090909,1733363.6363636,1612090.9090909,288545.45454545,1233636.3636364,1735454.5454545,253000,179818.18181818,1658090.9090909,1771000,1509636.3636364,589636.36363636,1641363.6363636,1643454.5454545,294818.18181818,441181.81818182,1601636.3636364,1708272.7272727,453727.27272727,1237818.1818182,1191818.1818182,805000,1053818.1818182,575000,928363.63636364,1524272.7272727,970181.81818182,1223181.8181818,1557727.2727273,796636.36363636,1256636.3636364,322000,1670636.3636364,972272.72727273,1545181.8181818,1630909.0909091,1331909.0909091,1285909.0909091,1647636.3636364
Cranwell,2022-05-26,2022-06-05T12:00:00Z,15731038.181818,0,29132636.363636,0,0,0,0,0,0,0,0,0,10281000,24091454.545455,17697454.545455,22140636.363636,29132636.363636,16961454.545455,15370272.727273,27959636.363636,9327545.4545455,13162272.727273,28007727.272727,18745000,19443363.636364,12160727.272727,23135909.090909,24664363.636364,17693272.727273,8271636.3636364,27754727.272727,27836272.727273,8457727.2727273,14858000,22061181.818182,18878818.181818,18393727.272727,16635272.727273,23033454.545455,24018272.727273,13810454.545455,17630545.454545,18860000,16091636.363636,26130090.909091,10876909.090909,28162454.545455,19711000,18922727.272727,26040181.818182,15136090.909091,15380727.272727,19625272.727273
Cranwell,2022-05-26,2022-06-05T18:00:00Z,15732418.181818,0,28463545.454545,0,0,0,0,0,0,0,0,0,7163454.5454545,18529636.363636,26859818.181818,23733909.090909,25034454.545455,19667090.909091,14475363.636364,28254454.545455,6757818.1818182,25789272.727273,27294727.272727,16455454.545455,15161181.818182,22031909.090909,18402090.909091,23842636.363636,28463545.454545,7845090.9090909,27593727.272727,21797727.272727,10824636.363636,19301181.818182,20507636.363636,16817181.818182,14460727.272727,10690818.181818,19286545.454545,16426181.818182,15027363.636364,15763363.636364,8988818.1818182,13542818.181818,24683181.818182,19673363.636364,23117090.909091,25009363.636364,18092636.363636,26372636.363636,24534727.272727,19750727.272727,18596545.454545
Cranwell,2022-05-26,2022-06-06T00:00:00Z,1017269.0909091,0,1768909.0909091,0,0,0,0,0,0,0,0,0,340818.18181818,1566090.9090909,1745909.0909091,1354909.0909091,1597454.5454545,1622545.4545455,342909.09090909,1768909.0909091,995272.72727273,1637181.8181818,1350727.2727273,1235727.2727273,936727.27272727,1147909.0909091,1338181.8181818,1685272.7272727,1702000,570818.18181818,1549363.6363636,1459454.5454545,972272.72727273,1363272.7272727,949272.72727273,949272.72727273,1246181.8181818,1327727.2727273,1319363.6363636,485090.90909091,499727.27272727,928363.63636364,608454.54545455,951363.63636364,1342363.6363636,1465727.2727273,1392545.4545455,1610000,1687363.6363636,1731272.7272727,1536818.1818182,1578636.3636364,970181.81818182
Cranwell,2022-05-26,2022-06-06T06:00:00Z,999078.18181818,0,1777272.7272727,0,0,0,0,0,0,0,0,0,1252454.5454545,1177181.8181818,1775181.8181818,970181.81818182,1371636.3636364,1591181.8181818,1553545.4545455,1777272.7272727,1476181.8181818,1702000,1612090.9090909,1605818.1818182,1208545.4545455,1237818.1818182,1595363.6363636,1641363.6363636,1162545.4545455,250909.09090909,1674818.1818182,1722909.0909091,276000,1028727.2727273,637727.27272727,767363.63636364,537363.63636364,545727.27272727,1555636.3636364,1436454.5454545,591727.27272727,537363.63636364,432818.18181818,1750090.9090909,1417636.3636364,1254545.4545455,1223181.8181818,1731272.7272727,562454.54545455,1699909.0909091,1390454.5454545,1593272.7272727,625181.81818182
Cranwell,2022-05-26,2022-06-06T12:00:00Z,16444623.636364,0,29201636.363636,0,0,0,0,0,0,0,0,0,14203545.454545,16156454.545455,27158818.181818,17854272.727273,27809090.909091,22924727.272727,19476818.181818,29201636.363636,17176818.181818,20060181.818182,27932454.545455,20390545.454545,13940090.909091,13210363.636364,27855090.909091,28095545.454545,23043909.090909,8698181.8181818,28520000,25247727.272727,6782909.0909091,20988545.454545,15428818.181818,13427818.181818,9789636.3636364,13875272.727273,17595000,20319454.545455,20198181.818182,19872000,12225545.454545,20950909.090909,18671818.181818,21212272.727273,20633090.909091,27717090.909091,14761818.181818,27416000,23648181.818182,27815363.636364,19945181.818182
Cranwell,2022-05-26,2022-06-06T18:00:00Z,15306374.545455,0,28915181.818182,0,0,0,0,0,0,0,0,0,14805727.272727,13889909.090909,23110818.181818,14061363.636364,28915181.818182,20311090.909091,14111545.454545,28701909.090909,18956181.818182,20350818.181818,20267181.818182,15257363.636364,15729909.090909,9831454.5454545,28275363.636364,28083000,24308909.090909,11748818.181818,28681000,24942454.545455,10803727.272727,19359727.272727,21820727.272727,16735636.363636,11520909.090909,14092727.272727,12183727.272727,19416181.818182,13191545.454545,17216545.454545,15619090.909091,20536909.090909,14393818.181818,15000181.818182,19144363.636364,11681909.090909,15466454.545455,23552000,23204909.090909,27581181.818182,18456454.545455
Cranwell,2022-05-26,2022-06-07T00:00:00Z,1072845.4545455,0,1791909.0909091,0,0,0,0,0,0,0,0,0,1183454.5454545,1147909.0909091,863545.45454545,1152090.9090909,1791909.0909091,1388363.6363636,1185545.4545455,1689454.5454545,1687363.6363636,1509636.3636364,1639272.7272727,1124909.0909091,1277545.4545455,1221090.9090909,1697818.1818182,1664363.6363636,1338181.8181818,1127000,1729181.8181818,1773090.9090909,618909.09090909,980636.36363636,1421818.1818182,761090.90909091,955545.45454545,884454.54545455,796636.36363636,1587000,1476181.8181818,1449000,828000,1467818.1818182,1083090.9090909,744363.63636364,1593272.7272727,792454.54545455,1434363.6363636,1557727.2727273,1716636.3636364,1653909.0909091,1647636.3636364
